time,raw_a,raw_b,raw_c,scaled_a,scaled_b,scaled_c,org_al,org_bl,org_cl,org_ad,org_bd,org_cd,min_a,min_b,min_c,max_a,max_b,max_c,prev_phase,cand_phase,est_phase,alt_phase,pn0,pn1,pn2,consumption_lifetime,consumption_since_restart,consumption_current,consumption_previous,flow_rate_current,flow_rate_previous
12:31:06.965,0.059733,0.0246,0.062533,0.837071,-0.952999,0.756792,0.075867,0.0308,0.074033,0.016133,0.0062,0.0115,0.025909,0.024048,0.030225,0.062733,0.047549,0.067006,1,0,5,-1,1.870349,-3.499861,1.629512,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:07.068,0.060133,0.024533,0.064567,0.872013,-0.962728,0.879825,0.0751,0.029967,0.074667,0.014967,0.005433,0.0101,0.025909,0.024096,0.030225,0.062473,0.047549,0.066762,1,0,5,-1,1.82693,-3.677295,1.850365,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:07.173,0.060533,0.024033,0.065233,0.903993,-1.004829,0.92437,0.0755,0.0294,0.075433,0.014967,0.005367,0.0102,0.025909,0.02409,0.030225,0.062279,0.047549,0.066609,1,0,5,-1,1.888446,-3.838022,1.949576,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:07.277,0.057433,0.023833,0.066967,0.733522,-1.01967,1.017668,0.072233,0.029067,0.077067,0.0148,0.005233,0.0101,0.025909,0.024064,0.030225,0.062279,0.047549,0.066645,1,0,5,2,1.469046,-3.79053,2.321485,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:07.381,0.050533,0.023467,0.066367,0.354085,-1.04569,0.986236,0.064667,0.0286,0.0767,0.014133,0.005133,0.010333,0.025909,0.024005,0.030225,0.062279,0.047549,0.066617,1,0,5,2,0.767624,-3.431702,2.664078,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:07.486,0.040567,0.0234,0.0675,-0.193989,-1.0461,1.043564,0.0536,0.028433,0.0777,0.013033,0.005033,0.0102,0.025909,0.023944,0.030225,0.062279,0.047549,0.066705,1,0,5,2,-0.385442,-2.941774,3.327216,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:07.583,0.0318,0.021833,0.0636,-0.676075,-1.15953,0.845458,0.0432,0.026867,0.073767,0.0114,0.005033,0.010167,0.025909,0.023733,0.030225,0.062279,0.047549,0.066395,1,0,0,2,-1.038079,-2.488442,3.526521,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:07.710,0.027167,0.020767,0.063,-0.937563,-1.221437,0.829452,0.035933,0.024833,0.070333,0.008767,0.004067,0.007333,0.026035,0.023436,0.030225,0.062279,0.047549,0.066055,1,0,0,2,-1.483141,-2.334763,3.817904,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:07.802,0.0262,0.0205,0.0629,-0.991811,-1.216563,0.840076,0.034733,0.024667,0.0708,0.008533,0.004167,0.0079,0.026052,0.023143,0.030225,0.062279,0.047549,0.06574,1,0,0,2,-1.607135,-2.28139,3.888525,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:07.901,0.025267,0.0206,0.062767,-1.038919,-1.185598,0.848037,0.033933,0.0248,0.0712,0.008667,0.0042,0.008433,0.025973,0.022888,0.030225,0.062279,0.047549,0.065443,1,0,0,-1,-1.740278,-2.180313,3.920592,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:08.012,0.025633,0.021467,0.0653,-1.016833,-1.103184,0.992714,0.0352,0.026367,0.075,0.009567,0.0049,0.0097,0.025939,0.022746,0.030225,0.062279,0.047549,0.065428,1,0,0,-1,-1.923196,-2.182248,4.105444,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:08.116,0.025233,0.021833,0.066267,-1.034894,-1.066013,1.042768,0.0342,0.0266,0.0756,0.008967,0.004767,0.009333,0.025869,0.022655,0.030225,0.062279,0.047549,0.065512,1,0,0,-1,-2.046545,-2.139899,4.186444,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:08.216,0.026633,0.023233,0.069033,-0.962114,-0.958085,1.177847,0.0352,0.027967,0.078233,0.008567,0.004733,0.0092,0.025945,0.022713,0.030225,0.062279,0.047549,0.065864,1,0,0,-1,-2.143991,-2.131902,4.275893,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:08.315,0.0244,0.0218,0.0641,-1.076218,-1.065914,0.910451,0.033233,0.0268,0.074467,0.008833,0.005,0.010367,0.025791,0.022622,0.030225,0.062279,0.047549,0.065688,1,0,0,-1,-1.996974,-1.966062,3.963035,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:08.422,0.024533,0.021867,0.0643,-1.061806,-1.054345,0.929282,0.033133,0.026833,0.073867,0.0086,0.004967,0.009567,0.025665,0.022546,0.030225,0.062279,0.047549,0.065549,1,0,0,-1,-1.998549,-1.976165,3.974714,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:08.523,0.0245,0.0219,0.066367,-1.057083,-1.04639,1.04157,0.033133,0.026867,0.075967,0.008633,0.004967,0.0096,0.025548,0.022481,0.030225,0.062279,0.047549,0.065631,1,0,0,-1,-2.109344,-2.077268,4.186612,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:31:08.627,0.026667,0.023867,0.070267,-0.945029,-0.89998,1.232641,0.035467,0.028833,0.080367,0.0088,0.004967,0.0101,0.02566,0.02262,0.030225,0.062279,0.047549,0.066094,1,0,0,-1,-2.22272,-2.087572,4.310292,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:08.732,0.026467,0.0237,0.069033,-0.96027,-0.921677,1.146286,0.0355,0.028733,0.079867,0.009033,0.005033,0.010833,0.025741,0.022728,0.030225,0.062279,0.047549,0.066388,2,1,0,-1,2.145149,2.02937,-4.174519,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:08.855,0.025667,0.022867,0.0645,-1.003653,-0.989936,0.905518,0.033333,0.0267,0.0726,0.007667,0.003833,0.0081,0.025733,0.022742,0.030225,0.062279,0.047549,0.066199,2,1,0,-1,1.922888,1.881737,-3.804625,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:08.949,0.0251,0.022367,0.060833,-1.031144,-1.027181,0.701667,0.033167,0.026467,0.069167,0.008067,0.0041,0.008333,0.02567,0.022704,0.030225,0.062279,0.047549,0.066199,2,1,0,-1,1.736774,1.724885,-3.461659,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:09.054,0.025133,0.022533,0.0572,-1.026352,-1.012379,0.49967,0.033133,0.0266,0.064867,0.008,0.004067,0.007667,0.025616,0.022687,0.030225,0.062279,0.047549,0.066199,2,1,0,-1,1.539994,1.498077,-3.038072,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:09.160,0.026,0.023433,0.055433,-0.981147,-0.945819,0.401451,0.0354,0.028767,0.065067,0.0094,0.005333,0.009633,0.025655,0.022762,0.030225,0.062279,0.047549,0.066199,2,1,0,-1,1.417926,1.311942,-2.729868,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:09.258,0.025067,0.022533,0.048667,-1.028857,-1.016578,0.025253,0.034067,0.027633,0.0571,0.009,0.0051,0.008433,0.025596,0.022739,0.030225,0.062279,0.047549,0.066199,2,1,0,-1,1.066388,1.029552,-2.095941,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:09.367,0.025033,0.0225,0.042167,-1.027564,-1.017322,-0.336119,0.033967,0.0276,0.049667,0.008933,0.0051,0.0075,0.02554,0.022715,0.030225,0.062279,0.047549,0.066199,2,1,0,-1,0.701688,0.67096,-1.372647,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:09.489,0.025,0.0227,0.0357,-1.026402,-1.001093,-0.695638,0.033933,0.027767,0.0424,0.008933,0.005067,0.0067,0.025486,0.022714,0.030225,0.062279,0.047549,0.066199,2,1,-1,-1,0.356073,0.280147,-0.63622,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:09.581,0.025967,0.023867,0.0333,-0.97644,-0.916037,-0.844835,0.035133,0.029033,0.0393,0.009167,0.005167,0.006,0.025534,0.022829,0.030533,0.062279,0.047549,0.066199,2,1,-1,-1,0.192007,0.0108,-0.202808,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:09.683,0.025867,0.023867,0.0315,-0.98368,-0.924115,-0.95106,0.0352,0.029167,0.0373,0.009333,0.0053,0.0058,0.025567,0.022933,0.03063,0.062279,0.047549,0.066199,2,1,-1,-1,0.092184,-0.086509,-0.005675,2939954.833494,1.333333,0.166667,1.166667,0.117273,28.340057
12:31:09.783,0.025833,0.0242,0.031367,-0.986937,-0.90685,-0.962624,0.0353,0.029567,0.0371,0.009467,0.005367,0.005733,0.025594,0.023059,0.030703,0.062279,0.047549,0.066199,2,1,-1,-1,0.104399,-0.13586,0.031461,2939955.000161,1.5,0.333333,1.166667,2.679494,28.340057
12:31:09.900,0.025233,0.023967,0.0308,-1.017665,-0.933067,-0.995096,0.033067,0.028133,0.034867,0.007833,0.004167,0.004067,0.025558,0.02315,0.030713,0.062279,0.047549,0.066199,3,2,-1,-1,-0.107168,0.146627,-0.039459,2939955.000161,1.5,0.333333,1.166667,2.679494,28.340057
12:31:10.004,0.0248,0.024133,0.030533,-1.037063,-0.927171,-1.009108,0.033,0.0285,0.035233,0.0082,0.004367,0.0047,0.025482,0.023248,0.030695,0.062279,0.047549,0.066199,3,2,-1,-1,-0.137847,0.191829,-0.053981,2939955.000161,1.5,0.333333,1.166667,2.679494,28.340057
12:31:10.117,0.0245,0.024467,0.030667,-1.047904,-0.909308,-1.001437,0.032867,0.029,0.0354,0.008367,0.004533,0.004733,0.025384,0.02337,0.030692,0.062279,0.047549,0.066199,3,2,-1,-1,-0.185062,0.230724,-0.045662,2939955.000161,1.5,0.333333,1.166667,2.679494,28.340057
12:31:10.199,0.025333,0.0257,0.031633,-1.002457,-0.824873,-0.952163,0.0351,0.031567,0.038033,0.009767,0.005867,0.0064,0.025379,0.023603,0.030786,0.062279,0.047549,0.066199,3,2,-1,-1,-0.227879,0.304873,-0.076994,2939955.000161,1.5,0.333333,1.166667,2.679494,28.340057
12:31:10.305,0.025933,0.027133,0.032333,-0.972903,-0.705159,-0.921021,0.0353,0.032867,0.038033,0.009367,0.005733,0.0057,0.025434,0.023603,0.030941,0.062279,0.047549,0.066199,3,2,-1,-1,-0.319627,0.483608,-0.163981,2939955.000161,1.5,0.333333,1.166667,2.679494,28.340057
12:31:10.408,0.026367,0.0281,0.032,-0.954328,-0.62442,-0.945773,0.035567,0.033933,0.037533,0.0092,0.005833,0.005533,0.025527,0.023603,0.031047,0.062279,0.047549,0.066199,3,2,-1,-1,-0.338462,0.651261,-0.312798,2939955.000161,1.5,0.333333,1.166667,2.679494,28.340057
12:31:10.512,0.0271,0.0301,0.031933,-0.922648,-0.457376,-0.954494,0.036367,0.036133,0.0374,0.009267,0.006033,0.005467,0.025685,0.023603,0.031136,0.062279,0.047549,0.066199,3,2,-1,-1,-0.433424,0.96239,-0.528965,2939955.000161,1.5,0.333333,1.166667,2.679494,28.340057
12:31:10.618,0.027,0.0317,0.031,-0.935068,-0.323741,-1.006955,0.036267,0.038133,0.0365,0.009267,0.006433,0.0055,0.025816,0.023603,0.031122,0.062279,0.047549,0.066199,3,2,-1,-1,-0.53944,1.29454,-0.7551,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:10.723,0.027067,0.033867,0.0301,-0.938058,-0.142776,-1.052291,0.0362,0.040733,0.035467,0.009133,0.006867,0.005367,0.025941,0.023603,0.03102,0.062279,0.047549,0.066199,4,0,-1,-1,0.681048,-1.704796,1.023747,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:10.827,0.026467,0.035433,0.028967,-0.973935,-0.011925,-1.10444,0.035533,0.042833,0.034133,0.009067,0.0074,0.005167,0.025994,0.023603,0.030814,0.062279,0.047549,0.066199,4,0,-1,-1,0.831505,-2.054525,1.22302,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:10.955,0.0256,0.036133,0.027267,-1.019513,0.04654,-1.178682,0.033233,0.042267,0.030933,0.007633,0.006133,0.003667,0.025954,0.023603,0.03046,0.062279,0.047549,0.066199,4,0,-1,-1,0.906884,-2.291276,1.384392,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:11.050,0.0253,0.038,0.0272,-1.032369,0.202448,-1.162688,0.0334,0.0446,0.030967,0.0081,0.0066,0.003767,0.025889,0.023603,0.030134,0.062279,0.047549,0.066199,4,0,-1,-1,1.104499,-2.599953,1.495454,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:11.154,0.025767,0.040467,0.027933,-1.006047,0.408469,-1.109153,0.033933,0.046967,0.031633,0.008167,0.0065,0.0037,0.025877,0.023603,0.029914,0.062279,0.047549,0.066199,4,0,-1,-1,1.31141,-2.932137,1.620728,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:11.259,0.027,0.044133,0.029833,-0.944285,0.714717,-1.003985,0.036533,0.052333,0.0349,0.009533,0.0082,0.005067,0.025989,0.023603,0.029906,0.062279,0.047549,0.066199,4,0,2,-1,1.599303,-3.377704,1.778401,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:11.363,0.027567,0.0463,0.030433,-0.921409,0.90562,-0.97379,0.0367,0.0543,0.0354,0.009133,0.008,0.004967,0.026147,0.023603,0.029958,0.062279,0.047424,0.066199,4,0,2,-1,1.774647,-3.706439,1.931792,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:11.472,0.0272,0.047367,0.030067,-0.94738,0.995658,-0.994621,0.036267,0.055633,0.0351,0.009067,0.008267,0.005033,0.026252,0.023603,0.029969,0.062279,0.047418,0.066199,4,0,2,-1,1.895797,-3.933318,2.03752,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:11.573,0.027467,0.048467,0.029633,-0.939114,1.078886,-1.016673,0.036533,0.056867,0.034667,0.009067,0.0084,0.005033,0.026374,0.023603,0.029936,0.062279,0.047523,0.066199,4,0,2,-1,1.940441,-4.113558,2.173117,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:11.679,0.0275,0.0492,0.028833,-0.943354,1.125303,-1.054549,0.0365,0.057833,0.033867,0.009,0.008633,0.005033,0.026486,0.023603,0.029825,0.062279,0.047691,0.066199,4,0,2,-1,1.957462,-4.24851,2.291048,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:11.778,0.0257,0.046833,0.026267,-1.039452,0.93569,-1.174402,0.0347,0.0555,0.031233,0.009,0.008667,0.004967,0.026408,0.023603,0.02947,0.062279,0.047605,0.066199,4,0,2,-1,1.840193,-4.085234,2.245041,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:11.884,0.025867,0.0463,0.025767,-1.027103,0.90159,-1.179654,0.0347,0.0547,0.030667,0.008833,0.0084,0.0049,0.026354,0.023603,0.029099,0.062279,0.047475,0.066199,4,0,2,-1,1.776142,-4.009936,2.233794,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:12.005,0.0258,0.044067,0.024933,-1.02769,0.714476,-1.199875,0.0333,0.0506,0.0284,0.0075,0.006533,0.003467,0.026298,0.023603,0.028683,0.062279,0.047475,0.066199,4,0,2,-1,1.569981,-3.656516,2.086535,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:12.100,0.028633,0.045733,0.027567,-0.882417,0.867737,-1.053385,0.037033,0.052967,0.031333,0.0084,0.007233,0.003767,0.026532,0.023603,0.028571,0.062279,0.0473,0.066199,4,0,2,-1,1.579185,-3.671276,2.092091,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:12.205,0.029433,0.045333,0.028567,-0.852697,0.849329,-1.00021,0.038667,0.052933,0.032433,0.009233,0.0076,0.003867,0.026822,0.023603,0.028571,0.062279,0.047104,0.066199,4,0,2,-1,1.554513,-3.551565,1.997053,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:12.310,0.0316,0.046867,0.0304,-0.730485,0.981823,-0.912062,0.042633,0.056233,0.035733,0.011033,0.009367,0.005333,0.026822,0.023603,0.028754,0.062279,0.04708,0.066199,4,0,2,-1,1.53073,-3.606192,2.075462,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:12.415,0.034267,0.048,0.031033,-0.580069,1.070259,-0.889741,0.044833,0.0566,0.036167,0.010567,0.0086,0.005133,0.026822,0.023603,0.028982,0.062279,0.047172,0.066199,4,0,2,5,1.340657,-3.610328,2.269671,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:12.519,0.040033,0.048633,0.031567,-0.254796,1.110915,-0.874098,0.050767,0.0572,0.0368,0.010733,0.008567,0.005233,0.026822,0.023603,0.02924,0.062279,0.047318,0.066199,4,0,2,5,0.746409,-3.350724,2.604315,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:12.623,0.049467,0.0492,0.032367,0.277299,1.141709,-0.846428,0.061067,0.057833,0.037767,0.0116,0.008633,0.0054,0.026822,0.023603,0.029553,0.062279,0.047506,0.066199,4,0,2,5,-0.259318,-2.852547,3.111865,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:12.728,0.056133,0.049433,0.032867,0.653338,1.143949,-0.835741,0.0693,0.058167,0.0384,0.013167,0.008733,0.005533,0.026822,0.023603,0.029884,0.062279,0.047699,0.066199,4,0,3,5,-0.998468,-2.470301,3.468769,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:12.833,0.0617,0.049867,0.033133,0.970549,1.160481,-0.837496,0.076033,0.058633,0.0387,0.014333,0.008767,0.005567,0.026822,0.023603,0.030209,0.062221,0.047916,0.066199,4,0,3,-1,-1.618113,-2.187909,3.806022,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:12.938,0.062233,0.049833,0.0331,1.000613,1.140855,-0.854242,0.0773,0.058567,0.0385,0.015067,0.008733,0.0054,0.026822,0.023603,0.030498,0.062222,0.048108,0.066199,4,0,3,-1,-1.714613,-2.135339,3.849952,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:13.069,0.064267,0.050367,0.034133,1.103343,1.16443,-0.796355,0.0761,0.057267,0.037967,0.011833,0.0069,0.003833,0.026822,0.023603,0.030498,0.062427,0.048333,0.066199,4,0,3,-1,-1.83861,-2.021873,3.860482,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:13.164,0.063367,0.0486,0.0338,1.047385,1.019379,-0.831971,0.076267,0.056433,0.038333,0.0129,0.007833,0.004533,0.026822,0.023603,0.030828,0.062521,0.04836,0.066199,4,0,3,-1,-1.907361,-1.823345,3.730706,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:13.269,0.063267,0.048467,0.035033,1.037525,1.007744,-0.762234,0.076133,0.0564,0.039867,0.012867,0.007933,0.004833,0.026822,0.023603,0.030828,0.062595,0.048371,0.066199,4,0,3,-1,-1.829541,-1.740197,3.569738,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:13.372,0.061033,0.048067,0.0377,0.921055,0.977872,-0.611452,0.077133,0.0578,0.044233,0.0161,0.009733,0.006533,0.026822,0.023603,0.030828,0.062439,0.04834,0.066199,4,0,3,-1,-1.475689,-1.646141,3.12183,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:13.477,0.0615,0.049233,0.045167,0.952407,1.064744,-0.189261,0.076467,0.058067,0.051733,0.014967,0.008833,0.006567,0.026822,0.023603,0.030828,0.062345,0.04843,0.066199,4,0,3,-1,-1.029332,-1.366342,2.395674,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:13.583,0.059367,0.048167,0.052133,0.847794,0.980912,0.204657,0.0743,0.056867,0.059467,0.014933,0.0087,0.007333,0.026822,0.023603,0.030828,0.062047,0.048403,0.066199,4,0,3,-1,-0.51002,-0.909373,1.419393,2939955.166828,1.666667,0.5,1.166667,5.447074,28.340057
12:31:13.686,0.060367,0.044933,0.058,0.913701,0.72016,0.536378,0.0753,0.0536,0.066233,0.014933,0.008667,0.008233,0.026822,0.023603,0.030828,0.061879,0.048403,0.066199,4,0,-1,-1,-0.570865,0.009758,0.561106,2939955.333494,1.833333,0.666667,1.166667,4.790788,28.340057
12:31:13.791,0.0593,0.041133,0.060533,0.866583,0.413711,0.67962,0.074333,0.049533,0.0696,0.015033,0.0084,0.009067,0.026822,0.023603,0.030828,0.061621,0.048403,0.066199,5,1,-1,-1,0.639835,-0.718782,0.078947,2939955.500161,2.0,0.833333,1.166667,32.199707,28.340057
12:31:13.894,0.059967,0.037167,0.061733,0.904898,0.093821,0.747472,0.075,0.0453,0.071333,0.015033,0.008133,0.0096,,,,,,,0,2,-1,-1,-0.968502,1.464727,-0.496225,2939955.500161,2.0,0.833333,1.166667,32.199707,28.340057
12:31:13.991,0.0565,0.032,0.0596,0.705661,-0.322844,0.626846,0.071767,0.0399,0.070033,0.015267,0.0079,0.010433,,,,,,,0,2,-1,-1,-1.107321,1.978195,-0.870875,2939955.500161,2.0,0.833333,1.166667,32.199707,28.340057
12:31:14.116,0.056133,0.028633,0.0605,0.684589,-0.594349,0.677735,0.068067,0.034567,0.067933,0.011933,0.005933,0.007433,,,,,,,0,2,5,-1,-1.285792,2.551022,-1.26523,2939955.500161,2.0,0.833333,1.166667,32.199707,28.340057
12:31:14.209,0.054333,0.026333,0.060667,0.581139,-0.779832,0.687159,0.067533,0.032367,0.069733,0.0132,0.006033,0.009067,,,,,,,0,2,5,-1,-1.254951,2.827961,-1.573011,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:14.309,0.0576,0.026767,0.064167,0.768881,-0.744886,0.88506,0.0706,0.032367,0.0732,0.013,0.0056,0.009033,,,,,,,1,0,5,-1,1.397587,-3.143713,1.746125,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:14.409,0.058467,0.026467,0.064667,0.818689,-0.769079,0.913332,0.0749,0.033433,0.0771,0.016433,0.006967,0.012433,,,,,,,1,0,5,-1,1.493125,-3.270178,1.777054,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:14.513,0.061533,0.0262,0.065467,0.994936,-0.790584,0.958567,0.077033,0.0325,0.0768,0.0155,0.0063,0.011333,,,,,,,1,0,5,-1,1.821889,-3.53467,1.712781,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:14.613,0.061667,0.025867,0.0641,1.002599,-0.817466,0.881291,0.0774,0.032,0.075467,0.015733,0.006133,0.011367,,,,,,,1,0,5,-1,1.941373,-3.518821,1.577448,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:14.713,0.061167,0.025433,0.063533,0.973864,-0.852412,0.849251,0.076933,0.031433,0.0748,0.015767,0.006,0.011267,,,,,,,1,0,5,-1,1.950889,-3.527938,1.577049,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:14.819,0.0614,0.025267,0.064933,0.987274,-0.865853,0.92841,0.076833,0.031067,0.075933,0.015433,0.0058,0.011,,,,,,,1,0,5,-1,1.91199,-3.647389,1.735399,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:14.918,0.060733,0.024533,0.0659,0.948959,-0.924992,0.983069,0.076133,0.0303,0.077,0.0154,0.005767,0.0111,,,,,,,1,0,5,-1,1.839842,-3.782012,1.942171,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:15.018,0.057467,0.024033,0.0672,0.761217,-0.965315,1.056575,0.072833,0.0297,0.078433,0.015367,0.005667,0.011233,,,,,,,1,0,5,2,1.431175,-3.748422,2.317247,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:15.122,0.048633,0.0234,0.0663,0.253549,-1.01639,1.005686,0.063833,0.029067,0.077833,0.0152,0.005667,0.011533,,,,,,,1,0,5,2,0.517802,-3.292017,2.774214,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:15.239,0.038633,0.0225,0.065633,-0.32117,-1.088971,0.967991,0.050267,0.026767,0.074267,0.011633,0.004267,0.008633,,,,,,,1,0,5,2,-0.52136,-2.824762,3.346122,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:15.335,0.0316,0.022267,0.063933,-0.72539,-1.107788,0.871866,0.0421,0.0269,0.0737,0.0105,0.004633,0.009767,,,,,,,1,0,0,2,-1.214858,-2.362052,3.57691,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:15.433,0.0285,0.021833,0.064833,-0.903553,-1.142734,0.922756,0.037867,0.0266,0.074567,0.009367,0.004767,0.009733,,,,,,,1,0,0,2,-1.587129,-2.30467,3.891799,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:15.536,0.0285,0.0225,0.066533,-0.903553,-1.088971,1.018879,0.039667,0.028567,0.079233,0.011167,0.006067,0.0127,,,,,,,1,0,0,-1,-1.737014,-2.293268,4.030282,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:15.644,0.026033,0.0213,0.064267,-1.045317,-1.185744,0.890715,0.036533,0.026867,0.075833,0.0105,0.005567,0.011567,,,,,,,1,0,0,-1,-1.795605,-2.216885,4.012491,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:15.745,0.025767,0.021233,0.065067,-1.060643,-1.19112,0.935949,0.035233,0.0264,0.075367,0.009467,0.005167,0.0103,,,,,,,1,0,0,-1,-1.866114,-2.257546,4.12366,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:15.846,0.024333,0.021167,0.064633,-1.143019,-1.196496,0.911447,0.034033,0.026433,0.0755,0.0097,0.005267,0.010867,,,,,,,1,0,0,-1,-2.000988,-2.16142,4.162408,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:15.935,0.024,0.0212,0.064367,-1.162176,-1.193808,0.896369,0.033733,0.026667,0.0756,0.009733,0.005467,0.011233,,,,,,,1,0,0,-1,-2.026913,-2.121809,4.148722,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:16.050,0.024033,0.021767,0.0646,-1.16026,-1.14811,0.909562,0.0338,0.027333,0.075867,0.009767,0.005567,0.011267,,,,,,,1,0,0,-1,-2.081974,-2.045521,4.127495,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:16.153,0.0246,0.021933,0.065067,-1.127693,-1.134669,0.935949,0.034,0.027533,0.0759,0.0094,0.0056,0.010833,,,,,,,1,0,0,-1,-2.056666,-2.077594,4.13426,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:16.242,0.024333,0.021667,0.066467,-1.143019,-1.156174,1.01511,0.033633,0.027267,0.077,0.0093,0.0056,0.010533,,,,,,,1,0,0,-1,-2.144974,-2.18444,4.329414,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:16.381,0.0248,0.022,0.067433,-1.116199,-1.129292,1.069769,0.0329,0.026367,0.0757,0.0081,0.004367,0.008267,,,,,,,1,0,0,-1,-2.172875,-2.212154,4.38503,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
12:31:16.467,0.022333,0.0199,0.061833,-1.257963,-1.298646,0.753127,0.0311,0.024733,0.071433,0.008767,0.004833,0.0096,,,,,,,1,0,0,-1,-1.970408,-2.092456,4.062863,2939955.666828,2.166667,1.0,1.166667,29.803719,28.340057
